INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/AssetStorages/Android/AssetStorage.txt
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/FGO.acf
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/ResourceSound.acb.bytes
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/ResourceSound.awb.bytes
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/UnityServicesProjectConfiguration.json
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/Managed/Metadata/global-metadata.dat
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/Managed/Resources/System.Data.dll-resourc
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/Managed/Resources/System.Drawing.dll-reso
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/Managed/Resources/mscorlib.dll-resources.
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/RuntimeInitializeOnLoads.json
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/ScriptingAssemblies.json
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/boot.config
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/data.unity3d
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/unity default resources
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/bin/Data/unity_app_guid
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/footer@3x.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/tuningfork/dev_tuningfork.descriptor
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/tuningfork/dev_tuningfork_fidelityparams_1.bin
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/tuningfork/dev_tuningfork_fidelityparams_2.bin
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/tuningfork/dev_tuningfork_fidelityparams_3.bin
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: assets/tuningfork/tuningfork_settings.bin
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: billing.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-analytics.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-annotations.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-auth-interop.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-datatransport.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-encoders-json.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-encoders-proto.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-encoders.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-iid-interop.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-iid.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: firebase-measurement-connector.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: kotlin/annotation/annotation.kotlin_builtins
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: kotlin/collections/collections.kotlin_builtins
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: kotlin/coroutines/coroutines.kotlin_builtins
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: kotlin/internal/internal.kotlin_builtins
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: kotlin/kotlin.kotlin_builtins
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: kotlin/ranges/ranges.kotlin_builtins
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: kotlin/reflect/reflect.kotlin_builtins
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: messaging_event.proto
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: messaging_event_extension.proto
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: play-services-ads-identifier.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: play-services-base.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: play-services-basement.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.502 [MERGE] Added: play-services-cloud-messaging.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: play-services-measurement-api.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: play-services-measurement-base.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: play-services-measurement-impl.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: play-services-measurement-sdk-api.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: play-services-measurement-sdk.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: play-services-measurement.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: play-services-stats.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: play-services-tasks.properties
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/anim/io_repro_android_slide_down.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/color/common_google_signin_btn_text_dark.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/color/common_google_signin_btn_text_light.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/color/common_google_signin_btn_tint.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_icon_dark.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_icon_dark_focused.x
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_icon_dark_normal.xm
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_icon_disabled.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_icon_light.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_icon_light_focused.
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_icon_light_normal.x
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_text_dark.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_text_dark_focused.x
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_text_dark_normal.xm
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_text_disabled.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_text_light.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_text_light_focused.
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/common_google_signin_btn_text_light_normal.x
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/notification_bg.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/notification_bg_low.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/notification_icon_background.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/notification_tile_bg.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable/unity_static_splash.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/common_full_open_on_phone.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/common_google_signin_btn_icon_dark_n
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/common_google_signin_btn_icon_light_
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/common_google_signin_btn_text_dark_n
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/common_google_signin_btn_text_light_
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/googleg_disabled_color_18.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/googleg_standard_color_18.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/notification_bg_low_normal.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/notification_bg_low_pressed.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/notification_bg_normal.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/notification_bg_normal_pressed.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/notification_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-hdpi-v4/notify_panel_notification_icon_bg.pn
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-ldpi-v4/notification_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/common_google_signin_btn_icon_dark_n
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/common_google_signin_btn_icon_light_
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/common_google_signin_btn_text_dark_n
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/common_google_signin_btn_text_light_
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/googleg_disabled_color_18.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/googleg_standard_color_18.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/notification_bg_low_normal.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/notification_bg_low_pressed.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/notification_bg_normal.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/notification_bg_normal_pressed.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/notification_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-mdpi-v4/notify_panel_notification_icon_bg.pn
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-nodpi-v4/io_repro_android_close.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-v21/notification_action_background.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/app_banner.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/common_full_open_on_phone.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/common_google_signin_btn_icon_dark_
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/common_google_signin_btn_icon_light
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/common_google_signin_btn_text_dark_
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/common_google_signin_btn_text_light
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/googleg_disabled_color_18.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/googleg_standard_color_18.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/notification_bg_low_normal.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/notification_bg_low_pressed.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/notification_bg_normal.9.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/notification_bg_normal_pressed.9.pn
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/notification_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xhdpi-v4/notify_panel_notification_icon_bg.p
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xxhdpi-v4/common_google_signin_btn_icon_dark
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xxhdpi-v4/common_google_signin_btn_icon_ligh
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xxhdpi-v4/common_google_signin_btn_text_dark
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xxhdpi-v4/common_google_signin_btn_text_ligh
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xxhdpi-v4/googleg_disabled_color_18.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xxhdpi-v4/googleg_standard_color_18.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xxhdpi-v4/notification_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/drawable-xxxhdpi-v4/notification_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout/basicauth_entry.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout/custom_dialog.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout/io_repro_android_activity_message_mini_popup_r
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout/io_repro_android_fragment_message_full.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout/io_repro_android_fragment_message_full_image.x
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout/io_repro_android_fragment_message_html.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout/io_repro_android_fragment_message_overlay.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout/notification_template_part_chronometer.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout/notification_template_part_time.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout-land/io_repro_android_fragment_message_full_im
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout-land/io_repro_android_fragment_message_overlay
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout-v18/io_repro_android_fragment_message_only_ima
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout-v21/notification_action.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout-v21/notification_action_tombstone.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout-v21/notification_template_custom_big.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/layout-v21/notification_template_icon_group.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-anydpi-v26/app_icon.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-anydpi-v26/app_icon_round.xml
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-hdpi-v4/app_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-hdpi-v4/app_icon_round.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-hdpi-v4/ic_launcher_background.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-hdpi-v4/ic_launcher_foreground.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-ldpi-v4/app_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-ldpi-v4/app_icon_round.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-ldpi-v4/ic_launcher_background.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-ldpi-v4/ic_launcher_foreground.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-mdpi-v4/app_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-mdpi-v4/app_icon_round.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-mdpi-v4/ic_launcher_background.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-mdpi-v4/ic_launcher_foreground.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-xhdpi-v4/app_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-xhdpi-v4/app_icon_round.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-xhdpi-v4/ic_launcher_background.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-xhdpi-v4/ic_launcher_foreground.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-xxhdpi-v4/app_icon.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-xxhdpi-v4/app_icon_round.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-xxhdpi-v4/ic_launcher_background.png
INFO | decompile | L23 | 2024-09-02T08:01:31+0000:  01.517 [MERGE] Added: res/mipmap-xxhdpi-v4/ic_launcher_foreground.png
